playerID,gameDate,pitch,mph,spinRate,pitcher,batter,evMph,la,distance,zone,pitchCount,inning,pitchResult,paResult,recID,batterID,batterResult,hitType,hitSpeed,videoLink
506433,2023/08/04 0:00,ST,80.5,2778,YU DARVISH,JASON HEYWARD,,,,14,0-0,Top 7,Blocked Ball,Jason Heyward grounds out to first baseman Jake Cronenworth. David Peralta to 3rd.,184873,518792,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=3251be7b-75e7-48be-b26f-8a26bd80ce4c
506433,2023/08/04 0:00,SI,93.4,2240,YU DARVISH,DAVID PERALTA,105.1,20,379,5,0-1,Top 7,Hit Into Play,David Peralta hits a ground-rule double (13) on a line drive to right-center field.,184874,444482,doubles,line drive,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=b8c7122d-33d6-48b2-a813-48545d5b5256
506433,2023/08/04 0:00,ST,81,2809,YU DARVISH,DAVID PERALTA,,,,6,0-0,Top 7,Called Strike,David Peralta hits a ground-rule double (13) on a line drive to right-center field.,184875,444482,doubles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=b1b01087-1dfd-4b58-8358-3411b85687e8
506433,2023/08/04 0:00,ST,85.6,2957,YU DARVISH,WILL SMITH,,,,8,02月02日,Top 6,Called Strike,Will Smith called out on strikes.,184876,519293,called out on strikes,,,https://baseballsavant.mlb.com/sporty-videos?playId=7518dc88-060d-46a5-a34f-d24a7d3e1ef5
506433,2023/08/04 0:00,ST,82.7,2856,YU DARVISH,WILL SMITH,,,,3,02月01日,Top 6,Swinging Strike,Will Smith called out on strikes.,184877,519293,called out on strikes,,,https://baseballsavant.mlb.com/sporty-videos?playId=22eaf3b4-57ad-42ce-b878-b320cbcea723
506433,2023/08/04 0:00,ST,84.7,3004,YU DARVISH,WILL SMITH,,,,14,01月01日,Top 6,Ball,Will Smith called out on strikes.,184878,519293,called out on strikes,,,https://baseballsavant.mlb.com/sporty-videos?playId=d7a94e98-8e38-460b-9af0-f78a9e539c63
506433,2023/08/04 0:00,ST,83.3,2995,YU DARVISH,WILL SMITH,,,,6,1-0,Top 6,Called Strike,Will Smith called out on strikes.,184879,519293,called out on strikes,,,https://baseballsavant.mlb.com/sporty-videos?playId=45106d39-6133-41d3-99f5-141a84533c8e
506433,2023/08/04 0:00,FC,91.2,2614,YU DARVISH,WILL SMITH,,,,14,0-0,Top 6,Ball,Will Smith called out on strikes.,184880,519293,called out on strikes,,,https://baseballsavant.mlb.com/sporty-videos?playId=94798a5d-c2a7-4296-9db7-3fb4efcc6b98
506433,2023/08/04 0:00,CU,71,2690,YU DARVISH,FREDDIE FREEMAN,92.6,34,346,9,0-2,Top 6,Hit Into Play,Freddie Freeman flies out to center fielder Trent Grisham.,184881,518692,flies out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=2736aeef-11f0-4d09-8570-f715b2965e94
506433,2023/08/04 0:00,FF,95.3,2498,YU DARVISH,FREDDIE FREEMAN,81.1,47,246,4,0-2,Top 6,Foul,Freddie Freeman flies out to center fielder Trent Grisham.,184882,518692,flies out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=d78fe4f0-84cd-4768-a2c4-153aab612013
506433,2023/08/04 0:00,FS,91.2,1766,YU DARVISH,FREDDIE FREEMAN,73.8,-29,3,8,0-2,Top 6,Foul,Freddie Freeman flies out to center fielder Trent Grisham.,184883,518692,flies out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=0f4bef3f-19b3-4a15-a074-17c0fd713491
506433,2023/05/28 0:00,CU,70.7,2511,YU DARVISH,HARRISON BADER,62.1,-5,21,4,02月02日,Bot 3,Hit Into Play,"Harrison Bader grounds into a force out, shortstop Xander Bogaerts to second baseman Rougned Odor. Aaron Judge scores. Anthony Rizzo out at 2nd. Harrison Bader to 1st.",185828,664056,force out,,soft,https://baseballsavant.mlb.com/sporty-videos?playId=9f0c3e1a-1cbd-44c5-be5a-65080e6a732a
506433,2023/05/28 0:00,SL,85.3,2668,YU DARVISH,HARRISON BADER,,,,12,01月02日,Bot 3,Ball,"Harrison Bader grounds into a force out, shortstop Xander Bogaerts to second baseman Rougned Odor. Aaron Judge scores. Anthony Rizzo out at 2nd. Harrison Bader to 1st.",185829,664056,force out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=f566b337-32ba-4205-b607-80f8f5561aa1
506433,2023/05/28 0:00,CU,70.1,2493,YU DARVISH,HARRISON BADER,,,,11,0-2,Bot 3,Ball,"Harrison Bader grounds into a force out, shortstop Xander Bogaerts to second baseman Rougned Odor. Aaron Judge scores. Anthony Rizzo out at 2nd. Harrison Bader to 1st.",185830,664056,force out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=0aa5c544-d737-4908-91a5-1905e0b84e5a
506433,2023/05/28 0:00,ST,85.3,2749,YU DARVISH,HARRISON BADER,81.7,14,155,5,0-2,Bot 3,Foul,"Harrison Bader grounds into a force out, shortstop Xander Bogaerts to second baseman Rougned Odor. Aaron Judge scores. Anthony Rizzo out at 2nd. Harrison Bader to 1st.",185831,664056,force out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=26e0c25e-6905-49c0-a0e9-c2592b7550f6
506433,2023/05/28 0:00,KC,79.6,2677,YU DARVISH,HARRISON BADER,67.6,-17,9,11,0-2,Bot 3,Foul,"Harrison Bader grounds into a force out, shortstop Xander Bogaerts to second baseman Rougned Odor. Aaron Judge scores. Anthony Rizzo out at 2nd. Harrison Bader to 1st.",185832,664056,force out,,soft,https://baseballsavant.mlb.com/sporty-videos?playId=848c4103-a11e-4fba-bdff-7abd9d940fb8
506433,2023/05/28 0:00,FF,94.2,2422,YU DARVISH,HARRISON BADER,79,56,187,12,0-2,Bot 3,Foul,"Harrison Bader grounds into a force out, shortstop Xander Bogaerts to second baseman Rougned Odor. Aaron Judge scores. Anthony Rizzo out at 2nd. Harrison Bader to 1st.",185833,664056,force out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=f7406c03-6223-4fbb-a0fa-6b8bde067acc
506433,2023/05/28 0:00,KC,80.4,2895,YU DARVISH,HARRISON BADER,,,,14,0-1,Bot 3,Swinging Strike,"Harrison Bader grounds into a force out, shortstop Xander Bogaerts to second baseman Rougned Odor. Aaron Judge scores. Anthony Rizzo out at 2nd. Harrison Bader to 1st.",185834,664056,force out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=bf229006-5cc2-45bb-8453-a8a87770695d
506433,2023/05/28 0:00,ST,83.5,2741,YU DARVISH,HARRISON BADER,,,,11,0-0,Bot 3,Called Strike,"Harrison Bader grounds into a force out, shortstop Xander Bogaerts to second baseman Rougned Odor. Aaron Judge scores. Anthony Rizzo out at 2nd. Harrison Bader to 1st.",185835,664056,force out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=25d01534-e516-4a07-9b3f-efeeac9bde18
506433,2023/05/28 0:00,ST,83.8,2824,YU DARVISH,DJ LEMAHIEU,101.7,30,381,2,0-0,Bot 3,Hit Into Play,DJ LeMahieu flies out sharply to center fielder Trent Grisham. Aaron Judge to 3rd.,185836,518934,flies out,,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=295dc95d-2f04-4fdb-bd84-445b61b15df9
506433,2023/08/25 0:00,FS,90,1520,YU DARVISH,CHRISTIAN YELICH,,,,13,0-2,Bot 4,Swinging Strike,Christian Yelich strikes out swinging.,184515,592885,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=c935c196-f4cc-4c18-a5f1-8c729a4484d5
506433,2023/08/25 0:00,FS,88.3,1432,YU DARVISH,CHRISTIAN YELICH,,,,13,0-1,Bot 4,Swinging Strike,Christian Yelich strikes out swinging.,184516,592885,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=3e21589e-6e0f-4c92-be3f-12f863360497
506433,2023/08/25 0:00,FS,88.3,1662,YU DARVISH,CHRISTIAN YELICH,,,,6,0-0,Bot 4,Called Strike,Christian Yelich strikes out swinging.,184517,592885,strikes out swinging,,,https://baseballsavant.mlb.com/sporty-videos?playId=bc3e7617-e277-4dc6-bb25-4ef4b39484a1
506433,2023/08/25 0:00,FS,89.4,1774,YU DARVISH,TYRONE TAYLOR,75.8,15,167,14,02月02日,Bot 4,Hit Into Play,Tyrone Taylor lines out to shortstop Xander Bogaerts.,184518,621438,lines out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=f6c5f769-1fc9-41cb-b489-7fa8fbaeddd5
506433,2023/08/25 0:00,ST,81.3,2802,YU DARVISH,TYRONE TAYLOR,78,76,103,4,02月02日,Bot 4,Foul,Tyrone Taylor lines out to shortstop Xander Bogaerts.,184519,621438,lines out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=b5fb2df3-0b42-405e-b746-2ab76102b351
506433,2023/08/25 0:00,FS,89.2,1678,YU DARVISH,TYRONE TAYLOR,,,,14,01月02日,Bot 4,Ball,Tyrone Taylor lines out to shortstop Xander Bogaerts.,184520,621438,lines out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=db06c290-d801-4818-bad2-8bacdaf347d3
506433,2023/08/25 0:00,FS,87.6,1247,YU DARVISH,TYRONE TAYLOR,,,,1,01月01日,Bot 4,Swinging Strike,Tyrone Taylor lines out to shortstop Xander Bogaerts.,184521,621438,lines out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=aeb30235-5a05-42c4-ab87-21134e320bce
506433,2023/08/25 0:00,KC,76.3,2671,YU DARVISH,TYRONE TAYLOR,,,,12,0-1,Bot 4,Ball,Tyrone Taylor lines out to shortstop Xander Bogaerts.,184522,621438,lines out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=ab6cf852-b9b6-445e-9583-f71296d2a57a
506433,2023/08/25 0:00,FS,87.5,1401,YU DARVISH,TYRONE TAYLOR,41.9,30,94,8,0-0,Bot 4,Foul,Tyrone Taylor lines out to shortstop Xander Bogaerts.,184523,621438,lines out,,soft,https://baseballsavant.mlb.com/sporty-videos?playId=aba5c023-d3a4-4759-a7a8-b1996fd3f65f
506433,2023/08/25 0:00,FS,89.1,1429,YU DARVISH,BRICE TURANG,90.6,5,92,8,03月02日,Bot 4,Hit Into Play,"Brice Turang grounds out, first baseman Jake Cronenworth to pitcher Yu Darvish.",184524,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=5637fafa-0acd-41c1-a2a5-19d100d0fd83
506433,2023/08/25 0:00,FF,94.3,2363,YU DARVISH,BRICE TURANG,82.1,37,267,4,03月02日,Bot 4,Foul,"Brice Turang grounds out, first baseman Jake Cronenworth to pitcher Yu Darvish.",184525,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=29222f15-361f-49c5-8a1c-71db53faa0e3
506433,2023/08/25 0:00,KC,80.9,2745,YU DARVISH,BRICE TURANG,64,52,172,5,03月02日,Bot 4,Foul,"Brice Turang grounds out, first baseman Jake Cronenworth to pitcher Yu Darvish.",184526,,grounds out,,soft,https://baseballsavant.mlb.com/sporty-videos?playId=0f12a04c-ca61-4329-8df5-9b8b0c42ba54
506433,2023/08/25 0:00,FS,87.8,1705,YU DARVISH,BRICE TURANG,79.6,-10,14,5,03月02日,Bot 4,Foul,"Brice Turang grounds out, first baseman Jake Cronenworth to pitcher Yu Darvish.",184527,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=219d394d-1ec5-4a15-b525-9a3aaeeb6a2e
506433,2023/08/25 0:00,FF,93.7,2418,YU DARVISH,BRICE TURANG,,,,13,02月02日,Bot 4,Ball,"Brice Turang grounds out, first baseman Jake Cronenworth to pitcher Yu Darvish.",184528,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=aa21db51-41e3-4538-b37a-94215000a9d1
506433,2023/08/25 0:00,FF,93,2431,YU DARVISH,BRICE TURANG,,,,8,02月01日,Bot 4,Foul,"Brice Turang grounds out, first baseman Jake Cronenworth to pitcher Yu Darvish.",184529,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=bc778c53-69e8-4d4b-8cd8-cbc1e70ef5d5
506433,2023/08/25 0:00,FF,93.6,2468,YU DARVISH,BRICE TURANG,,,,13,01月01日,Bot 4,Ball,"Brice Turang grounds out, first baseman Jake Cronenworth to pitcher Yu Darvish.",184530,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=b0cd428a-796e-4d3c-a68b-592baf6cf3da
506433,2023/08/25 0:00,ST,80.3,2829,YU DARVISH,BRICE TURANG,,,,13,1-0,Bot 4,Called Strike,"Brice Turang grounds out, first baseman Jake Cronenworth to pitcher Yu Darvish.",184531,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=ac31d543-6344-4b6b-8124-87118e27ae7c
506433,2023/08/25 0:00,FF,93.1,2424,YU DARVISH,BRICE TURANG,,,,13,0-0,Bot 4,Ball,"Brice Turang grounds out, first baseman Jake Cronenworth to pitcher Yu Darvish.",184532,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=db187e04-f47a-4d5c-9b77-b8a57b8047ce
506433,2023/08/25 0:00,SL,88.4,2682,YU DARVISH,ANDRUW MONASTERIO,79,-2,27,14,02月01日,Bot 3,Hit Into Play,"Andruw Monasterio grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",184533,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=68911305-d53f-4a98-9aa7-8007eed5ba00
506433,2023/08/25 0:00,CU,68.7,2422,YU DARVISH,ANDRUW MONASTERIO,,,,11,01月01日,Bot 3,Ball,"Andruw Monasterio grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",184534,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=5b5b090f-621e-4141-bbec-1f1ea212410a
506433,2023/08/25 0:00,SL,88,2564,YU DARVISH,ANDRUW MONASTERIO,,,,2,1-0,Bot 3,Called Strike,"Andruw Monasterio grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",184535,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=4a37bc74-4741-485b-9976-6a99aff00ce8
506433,2023/05/28 0:00,FS,88,1237,YU DARVISH,ANTHONY RIZZO,101.8,9,158,4,0-2,Bot 3,Hit Into Play,Anthony Rizzo singles on a sharp line drive to right fielder Fernando Tatis Jr. Gleyber Torres scores. Aaron Judge to 2nd.,185837,519203,singles,line drive,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=933c59ba-918d-451c-8c03-244b8c80a79b
506433,2023/05/28 0:00,KC,81.6,2837,YU DARVISH,ANTHONY RIZZO,70.9,-25,3,14,0-2,Bot 3,Foul,Anthony Rizzo singles on a sharp line drive to right fielder Fernando Tatis Jr. Gleyber Torres scores. Aaron Judge to 2nd.,185838,519203,singles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=2eccfac7-a38e-41a2-a27a-53bfb6a9a9f6
506433,2023/05/28 0:00,FS,89.8,1222,YU DARVISH,ANTHONY RIZZO,34.9,-47,2,13,0-2,Bot 3,Foul,Anthony Rizzo singles on a sharp line drive to right fielder Fernando Tatis Jr. Gleyber Torres scores. Aaron Judge to 2nd.,185839,519203,singles,line drive,soft,https://baseballsavant.mlb.com/sporty-videos?playId=597a9339-edb8-4905-ae97-a555075ae556
506433,2023/05/28 0:00,CU,73.4,2775,YU DARVISH,ANTHONY RIZZO,94.2,-4,20,13,0-1,Bot 3,Foul,Anthony Rizzo singles on a sharp line drive to right fielder Fernando Tatis Jr. Gleyber Torres scores. Aaron Judge to 2nd.,185840,519203,singles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=a749f482-62a1-43ab-bd07-af65c4eeb4fb
506433,2023/05/28 0:00,FC,91.3,2625,YU DARVISH,ANTHONY RIZZO,,,,8,0-0,Bot 3,Called Strike,Anthony Rizzo singles on a sharp line drive to right fielder Fernando Tatis Jr. Gleyber Torres scores. Aaron Judge to 2nd.,185841,519203,singles,line drive,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=382cc435-7c32-4e2a-8380-2678aa77202e
506433,2023/05/28 0:00,SI,96,2298,YU DARVISH,AARON JUDGE,110.4,5,103,7,0-1,Bot 3,Hit Into Play,Aaron Judge singles on a ground ball to left fielder Jose Azocar. Anthony Volpe scores. Gleyber Torres to 2nd.,185842,592450,singles,ground ball,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=8c2d1c4d-545f-4ccb-8b08-504474d0eff0
506433,2023/05/28 0:00,CU,73.3,2813,YU DARVISH,AARON JUDGE,,,,14,0-0,Bot 3,Swinging Strike Blocked,Aaron Judge singles on a ground ball to left fielder Jose Azocar. Anthony Volpe scores. Gleyber Torres to 2nd.,185843,592450,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=be8b5698-8f03-424d-8788-8a1f58442f42
506433,2023/05/28 0:00,FC,93.2,2734,YU DARVISH,GLEYBER TORRES,85.7,11,193,14,1-0,Bot 3,Hit Into Play,Gleyber Torres singles on a line drive to center fielder Trent Grisham. Anthony Volpe to 3rd.,185844,650402,singles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=ad501d24-9310-4449-9d56-7f8160c8b6c0
506433,2023/05/28 0:00,FC,91.7,2691,YU DARVISH,GLEYBER TORRES,,,,13,0-0,Bot 3,Ball,Gleyber Torres singles on a line drive to center fielder Trent Grisham. Anthony Volpe to 3rd.,185845,650402,singles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=ee513b50-5518-41ab-8827-cb7c4b8858bd
506433,2023/08/25 0:00,FF,94.6,2378,YU DARVISH,ANDRUW MONASTERIO,,,,14,0-0,Bot 3,Blocked Ball,"Andruw Monasterio grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",184536,,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=2a055282-f0b8-4334-92bd-5a8b41c2ecd7
506433,2023/08/25 0:00,SL,87.4,2728,YU DARVISH,MARK CANHA,98.7,14,264,6,1-0,Bot 3,Hit Into Play,Mark Canha singles on a line drive to left fielder Juan Soto.,184537,592192,singles,line drive,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=899f70bb-f657-4b08-93b8-a488b270ad11
506433,2023/08/25 0:00,SI,94.4,2283,YU DARVISH,MARK CANHA,,,,14,0-0,Bot 3,Ball,Mark Canha singles on a line drive to left fielder Juan Soto.,184538,592192,singles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=4218daa8-9638-421e-9d42-1e9a395babb9
506433,2023/08/25 0:00,CU,72.3,2571,YU DARVISH,ROWDY TELLEZ,100.8,26,406,4,01月01日,Bot 3,Hit Into Play,Rowdy Tellez homers (13) on a fly ball to center field. William Contreras scores. Willy Adames scores.,184539,642133,,,,https://baseballsavant.mlb.com/sporty-videos?playId=6cd232a9-551a-4620-b4a2-4c5f041fc9b6
506433,2023/08/25 0:00,SI,95.8,2311,YU DARVISH,ROWDY TELLEZ,,,,8,1-0,Bot 3,Called Strike,Rowdy Tellez homers (13) on a fly ball to center field. William Contreras scores. Willy Adames scores.,184540,642133,,,,https://baseballsavant.mlb.com/sporty-videos?playId=fbbc6b9d-0fb3-4380-aaa4-f94136225ee5
506433,2023/08/25 0:00,SI,96.1,2409,YU DARVISH,ROWDY TELLEZ,,,,14,0-0,Bot 3,Ball,Rowdy Tellez homers (13) on a fly ball to center field. William Contreras scores. Willy Adames scores.,184541,642133,,,,https://baseballsavant.mlb.com/sporty-videos?playId=f8308b49-86f2-4da9-9223-77d9166c9501
506433,2023/08/25 0:00,SL,88.9,2755,YU DARVISH,WILLY ADAMES,75.9,17,171,14,0-2,Bot 3,Hit Into Play,Willy Adames singles on a line drive to center fielder Trent Grisham. Tyrone Taylor scores. William Contreras to 3rd.,184542,642715,singles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=f2f6e886-06ce-4da4-8581-e4fec1dc068c
506433,2023/08/25 0:00,FS,90.9,1484,YU DARVISH,WILLY ADAMES,84.2,-27,2,13,0-2,Bot 3,Foul,Willy Adames singles on a line drive to center fielder Trent Grisham. Tyrone Taylor scores. William Contreras to 3rd.,184543,642715,singles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=97af5644-eaa5-4792-8027-36def58e745a
506433,2023/08/25 0:00,SI,94.6,2270,YU DARVISH,WILLY ADAMES,73.5,35,202,2,0-1,Bot 3,Foul,Willy Adames singles on a line drive to center fielder Trent Grisham. Tyrone Taylor scores. William Contreras to 3rd.,184544,642715,singles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=6a7a9f3b-4d57-4970-9038-41498097a42d
506433,2023/08/25 0:00,SL,87.9,2836,YU DARVISH,WILLY ADAMES,,,,5,0-0,Bot 3,Called Strike,Willy Adames singles on a line drive to center fielder Trent Grisham. Tyrone Taylor scores. William Contreras to 3rd.,184545,642715,singles,line drive,medium,https://baseballsavant.mlb.com/sporty-videos?playId=727103f2-9fd7-432d-b7ab-5e6e4911b747
506433,2023/05/28 0:00,SI,94.5,2282,YU DARVISH,ANTHONY VOLPE,92.5,-15,8,6,01月01日,Bot 3,Hit Into Play,Anthony Volpe singles on a ground ball to center fielder Trent Grisham. Kyle Higashioka scores. Anthony Volpe to 2nd.,185846,,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=1b0c41f6-208f-44e8-bf35-23544df23807
506433,2023/05/28 0:00,SI,94.8,2356,YU DARVISH,ANTHONY VOLPE,,,,14,0-1,Bot 3,Ball,Anthony Volpe singles on a ground ball to center fielder Trent Grisham. Kyle Higashioka scores. Anthony Volpe to 2nd.,185847,,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=82532394-a1b6-4756-8d52-54f8c6e276f3
506433,2023/05/28 0:00,SI,94.1,2308,YU DARVISH,ANTHONY VOLPE,,,,3,0-0,Bot 3,Called Strike,Anthony Volpe singles on a ground ball to center fielder Trent Grisham. Kyle Higashioka scores. Anthony Volpe to 2nd.,185848,,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=5fc32011-8a71-4253-8ed7-936e5804b612
506433,2023/05/28 0:00,SL,85.1,2830,YU DARVISH,KYLE HIGASHIOKA,108.1,1,66,5,2-0,Bot 3,Hit Into Play,Kyle Higashioka doubles (4) on a ground ball to left fielder Jose Azocar.,185849,543309,doubles,ground ball,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=a8d6facb-a015-41a3-a994-28a5c2f82f5f
506433,2023/05/28 0:00,SL,83.6,2928,YU DARVISH,KYLE HIGASHIOKA,,,,14,1-0,Bot 3,Ball,Kyle Higashioka doubles (4) on a ground ball to left fielder Jose Azocar.,185850,543309,doubles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=4c7a0ce1-6606-4862-a0f9-53aeb7f22147
506433,2023/05/28 0:00,SL,83.6,2949,YU DARVISH,KYLE HIGASHIOKA,,,,14,0-0,Bot 3,Ball,Kyle Higashioka doubles (4) on a ground ball to left fielder Jose Azocar.,185851,543309,doubles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=bb8a78eb-92b9-4239-8d22-c22dd706aeae
506433,2023/05/28 0:00,SI,95.3,2263,YU DARVISH,ISIAH KINER-FALEFA,91.1,-35,3,9,03月02日,Bot 2,Hit Into Play,"Isiah Kiner-Falefa grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",185852,643396,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=3151e5f7-a33d-4d94-8a67-4cc3b55d9082
506433,2023/05/28 0:00,ST,84.6,2769,YU DARVISH,ISIAH KINER-FALEFA,76.5,79,49,4,03月02日,Bot 2,Foul,"Isiah Kiner-Falefa grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",185853,643396,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=2e8e7170-a270-4aa0-bbd1-32b3f43af72a
506433,2023/05/28 0:00,SI,95.1,2159,YU DARVISH,ISIAH KINER-FALEFA,,,,14,02月02日,Bot 2,Ball,"Isiah Kiner-Falefa grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",185854,643396,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=e0808c11-1f49-4cbc-89a0-e804cb67c60f
506433,2023/05/28 0:00,CU,73.8,2670,YU DARVISH,ISIAH KINER-FALEFA,,,,14,01月02日,Bot 2,Ball,"Isiah Kiner-Falefa grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",185855,643396,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=0085eb3c-ae43-471c-aeca-e455a3a1d4bc
506433,2023/08/25 0:00,FC,92.7,2680,YU DARVISH,CARLOS SANTANA,64.7,54,165,12,0-1,Bot 3,Hit Into Play,Carlos Santana pops out to shortstop Xander Bogaerts.,184546,467793,pops out,,soft,https://baseballsavant.mlb.com/sporty-videos?playId=69df51f7-8e68-4158-8fda-11a904e58304
506433,2023/08/25 0:00,KC,78.2,2736,YU DARVISH,CARLOS SANTANA,,,,8,0-0,Bot 3,Swinging Strike,Carlos Santana pops out to shortstop Xander Bogaerts.,184547,467793,pops out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=6cda5345-fb9f-49b1-9776-be7d1f53932e
506433,2023/08/25 0:00,SI,96.3,2346,YU DARVISH,WILLIAM CONTRERAS,100.5,-8,16,5,02月02日,Bot 3,Hit Into Play,William Contreras singles on a ground ball to right fielder Fernando Tatis Jr. Brice Turang scores. Tyrone Taylor to 3rd.,184548,661388,singles,ground ball,sharp,https://baseballsavant.mlb.com/sporty-videos?playId=a3f984f3-d621-4697-98c9-c8ff875a83e0
506433,2023/08/25 0:00,SL,82.6,2822,YU DARVISH,WILLIAM CONTRERAS,,,,14,01月02日,Bot 3,Ball,William Contreras singles on a ground ball to right fielder Fernando Tatis Jr. Brice Turang scores. Tyrone Taylor to 3rd.,184549,661388,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=9bfe6bce-7023-404e-8b9b-233ef40d3d82
506433,2023/08/25 0:00,KC,76.9,2732,YU DARVISH,WILLIAM CONTRERAS,,,,9,01月01日,Bot 3,Called Strike,William Contreras singles on a ground ball to right fielder Fernando Tatis Jr. Brice Turang scores. Tyrone Taylor to 3rd.,184550,661388,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=ee07904b-54a8-49c6-b5e2-ab832af229ad
506433,2023/08/25 0:00,SI,94.5,2145,YU DARVISH,WILLIAM CONTRERAS,,,,11,0-1,Bot 3,Ball,William Contreras singles on a ground ball to right fielder Fernando Tatis Jr. Brice Turang scores. Tyrone Taylor to 3rd.,184551,661388,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=25738767-43a5-4ed0-a60d-ac8eee36378d
506433,2023/08/25 0:00,SI,95.5,2325,YU DARVISH,WILLIAM CONTRERAS,,,,6,0-0,Bot 3,Called Strike,William Contreras singles on a ground ball to right fielder Fernando Tatis Jr. Brice Turang scores. Tyrone Taylor to 3rd.,184552,661388,singles,ground ball,medium,https://baseballsavant.mlb.com/sporty-videos?playId=76062039-4001-4818-b5c8-9051ccb93898
506433,2023/08/25 0:00,KC,78.1,2722,YU DARVISH,CHRISTIAN YELICH,81.9,-41,2,8,0-0,Bot 3,Hit Into Play,Christian Yelich grounds out to first baseman Jake Cronenworth. Brice Turang to 3rd. Tyrone Taylor to 2nd.,184553,592885,grounds out,,medium,https://baseballsavant.mlb.com/sporty-videos?playId=f651682d-5dc5-484a-bb9b-19f475715bdd
